Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route
30.08.2011,05.12.2010,ES,P6673,Heavy-Duty Parka,VO,C37640,655.2,EUR,68,R18
07.10.2011,19.09.2009,PL,P7413,Heavy-Duty Parka,RO,C68829,968.6,CNY,15,R15
21.09.2011,15.08.2009,ES,P3737,Lightweight Parka,RO,C89519,546.06,INR,76,R40
26.11.2010,03.08.2011,PL,P3215,Waterproof Parka,RO,C29434,831.83,JPY,38,R30
09.10.2011,25.03.2010,IT,P1619,Winter Parka,VO,C73636,318.84,JPY,93,R5
03.05.2010,20.12.2009,PL,P9677,Lightweight Parka,RO,C86285,90.24,INR,57,R22
22.02.2010,07.09.2010,DE,P9562,Lightweight Parka,VO,C41904,132.65,JPY,66,R36
16.03.2009,16.04.2011,FR,P1993,Winter Parka,VO,C23966,113.2,EUR,59,R23
19.02.2010,20.09.2011,FR,P8249,Heavy-Duty Parka,VO,C35585,384.65,EUR,14,R34
27.05.2011,21.08.2011,NL,P9627,Waterproof Parka,VO,C57834,610.15,JPY,16,R40
06.10.2011,25.10.2010,ES,P1710,Heavy-Duty Parka,VO,C18801,735.82,CNY,27,R47
03.09.2009,07.08.2011,IT,P7126,Lightweight Parka,VO,C85283,201.68,EUR,22,R32
01.03.2011,27.07.2010,FR,P3174,Winter Parka,VO,C40268,631.44,CNY,97,R13
29.03.2009,26.07.2010,RU,P9659,Waterproof Parka,VO,C16758,768.7,CNY,89,R23
02.11.2010,18.10.2010,FI,P9012,Winter Parka,RO,C88607,156.87,EUR,39,R32
30.11.2009,13.11.2010,FI,P6074,Winter Parka,VO,C80397,356.07,CNY,56,R28
24.09.2011,15.12.2011,IT,P1810,Waterproof Parka,VO,C63516,685.59,USD,20,R31
31.03.2011,05.10.2011,NO,P2856,Waterproof Parka,RO,C13574,351.92,INR,62,R34
22.06.2010,11.03.2010,SE,P1630,Heavy-Duty Parka,RO,C67728,142.43,INR,35,R11
18.01.2010,07.08.2011,NL,P2535,Waterproof Parka,RO,C32438,559.77,JPY,86,R20
01.07.2009,15.02.2011,FR,P9863,Heavy-Duty Parka,VO,C95548,861.53,INR,6,R29
10.11.2009,02.07.2009,FI,P3963,Lightweight Parka,RO,C70923,799.54,JPY,79,R40
19.01.2009,29.05.2010,DE,P7362,Lightweight Parka,VO,C55035,89.44,USD,9,R26
16.03.2011,13.10.2010,NO,P9852,Lightweight Parka,VO,C53415,886.19,CNY,5,R18
21.11.2011,14.06.2010,DE,P9385,Heavy-Duty Parka,VO,C61189,872.26,INR,47,R27
24.05.2010,22.05.2009,SE,P8513,Heavy-Duty Parka,VO,C15840,112.77,INR,72,R4
18.01.2011,10.08.2011,FR,P3335,Lightweight Parka,VO,C41261,945.21,USD,75,R44
01.02.2009,24.10.2009,PL,P4366,Lightweight Parka,VO,C41388,63.91,INR,94,R2
07.07.2010,01.11.2011,PL,P1237,Lightweight Parka,RO,C49112,882.15,JPY,26,R8
25.06.2009,28.05.2009,NL,P4699,Lightweight Parka,VO,C35444,203.44,CNY,68,R19
30.07.2011,28.08.2011,FR,P1463,Heavy-Duty Parka,RO,C45988,407.46,CNY,22,R16
13.07.2011,10.07.2010,ES,P1809,Winter Parka,VO,C68695,414.57,EUR,64,R33
19.02.2009,25.07.2009,PL,P6960,Heavy-Duty Parka,RO,C44172,518.82,EUR,75,R6
20.03.2011,13.10.2009,DE,P6918,Heavy-Duty Parka,RO,C29070,223.39,JPY,12,R29
20.09.2011,25.02.2009,NL,P2822,Heavy-Duty Parka,RO,C33911,95.63,INR,58,R6
02.11.2010,22.11.2009,DE,P3786,Lightweight Parka,RO,C17715,820.75,EUR,88,R2
07.08.2011,19.12.2010,RU,P5319,Lightweight Parka,RO,C91390,29.63,CNY,90,R20
01.08.2010,18.06.2009,IT,P5035,Waterproof Parka,RO,C17758,410.68,CNY,74,R11
03.11.2011,28.08.2009,SE,P3043,Heavy-Duty Parka,VO,C47009,875.02,CNY,20,R49
06.01.2009,25.06.2009,SE,P3813,Waterproof Parka,RO,C34876,252.08,USD,89,R31
15.09.2010,11.12.2010,FI,P7357,Heavy-Duty Parka,RO,C63198,892.44,USD,84,R19
12.08.2009,05.02.2009,SE,P2610,Waterproof Parka,RO,C56608,547.97,INR,80,R15
19.01.2009,19.09.2009,DE,P7258,Waterproof Parka,RO,C75449,412.61,EUR,74,R47
14.07.2011,02.01.2009,DE,P5911,Lightweight Parka,RO,C61814,487.02,USD,31,R44
20.06.2011,27.04.2011,PL,P9946,Winter Parka,VO,C69417,343.76,EUR,48,R49
10.03.2011,22.02.2010,RU,P9999,Lightweight Parka,VO,C99146,181.61,JPY,9,R5
29.03.2010,06.11.2010,SE,P4347,Lightweight Parka,VO,C86167,546.95,CNY,1,R44
19.12.2010,04.07.2009,PL,P5370,Waterproof Parka,VO,C77977,876.64,CNY,54,R17
30.05.2009,15.03.2011,DE,P2433,Heavy-Duty Parka,VO,C35737,608.89,JPY,93,R22
17.08.2011,19.09.2011,FR,P8570,Waterproof Parka,VO,C72674,368.54,USD,92,R21
03.10.2010,07.08.2010,IT,P3105,Lightweight Parka,VO,C15187,263.32,EUR,18,R27
04.10.2010,04.09.2011,ES,P9837,Waterproof Parka,RO,C90724,454.63,EUR,25,R27
22.12.2011,26.08.2010,DE,P9620,Winter Parka,RO,C73755,795.74,CNY,92,R36
28.09.2011,08.11.2010,NO,P9736,Waterproof Parka,VO,C70644,410.46,INR,45,R46
05.11.2009,14.02.2010,PL,P6696,Waterproof Parka,VO,C95937,414.1,EUR,69,R5
29.04.2009,25.02.2011,FR,P5126,Lightweight Parka,VO,C88887,93.2,USD,56,R9
02.05.2011,07.09.2009,SE,P9904,Lightweight Parka,RO,C14867,312.61,EUR,27,R8
25.10.2010,22.03.2010,ES,P4823,Waterproof Parka,VO,C76498,359.81,EUR,21,R8
06.12.2010,29.04.2011,PL,P1190,Heavy-Duty Parka,RO,C78296,667.18,CNY,25,R20
19.09.2010,27.05.2010,IT,P3591,Winter Parka,VO,C79038,619.49,JPY,76,R48
25.01.2009,07.12.2010,ES,P5716,Waterproof Parka,RO,C77438,661.11,EUR,97,R48
22.09.2010,05.04.2009,ES,P5684,Heavy-Duty Parka,RO,C38813,974.48,CNY,64,R29
07.03.2010,06.04.2011,IT,P3660,Lightweight Parka,VO,C29303,928.06,EUR,30,R23
21.12.2011,28.11.2009,ES,P7150,Waterproof Parka,VO,C11068,189.45,CNY,30,R9
05.11.2009,10.06.2011,DE,P7016,Waterproof Parka,RO,C36109,559.51,USD,10,R43
26.06.2010,02.02.2010,NO,P7022,Winter Parka,RO,C23565,912.89,USD,99,R8
07.09.2009,17.01.2010,PL,P9758,Waterproof Parka,RO,C51680,237.57,CNY,44,R7
22.11.2011,10.09.2011,DE,P2256,Winter Parka,RO,C12269,44.48,CNY,9,R14
30.12.2010,19.09.2011,FI,P5431,Waterproof Parka,RO,C47379,705.69,JPY,27,R20
03.11.2010,12.04.2011,NO,P1338,Winter Parka,VO,C65631,755.44,INR,87,R37
23.08.2010,07.08.2009,FR,P5233,Waterproof Parka,RO,C84606,649.62,CNY,95,R38
11.04.2009,30.06.2011,FI,P3756,Waterproof Parka,RO,C97634,732.38,JPY,43,R16
25.10.2011,17.06.2011,IT,P1021,Heavy-Duty Parka,VO,C37575,903.93,INR,38,R9
02.02.2011,03.02.2011,IT,P1452,Winter Parka,RO,C61717,134.73,JPY,72,R17
13.01.2009,03.04.2010,IT,P3941,Waterproof Parka,RO,C56741,274.13,INR,85,R11
26.04.2011,10.11.2010,NL,P2835,Heavy-Duty Parka,VO,C54349,941.83,JPY,52,R43
04.07.2011,11.08.2009,IT,P2722,Lightweight Parka,VO,C34196,946.73,JPY,13,R25
17.04.2010,20.12.2009,PL,P8747,Winter Parka,RO,C89602,943.31,INR,87,R9
10.10.2011,21.09.2010,DE,P3460,Lightweight Parka,VO,C19807,815.51,JPY,52,R50
23.10.2010,10.07.2011,SE,P6662,Winter Parka,RO,C47232,514.8,USD,96,R7
11.11.2009,02.03.2010,IT,P9641,Lightweight Parka,RO,C43805,851.21,JPY,51,R34
02.08.2011,29.07.2011,RU,P3949,Heavy-Duty Parka,RO,C49214,462.61,USD,15,R15
08.11.2010,15.02.2009,RU,P3387,Winter Parka,RO,C84601,685.32,CNY,70,R31
07.08.2009,16.10.2009,FI,P2195,Heavy-Duty Parka,VO,C40629,747.9,INR,65,R41
22.02.2011,01.03.2010,NO,P1780,Heavy-Duty Parka,RO,C75996,281.87,CNY,18,R3
20.04.2010,13.09.2010,IT,P6590,Waterproof Parka,VO,C81969,19.18,EUR,16,R42
05.08.2010,29.09.2011,NL,P7203,Waterproof Parka,VO,C75806,439.18,CNY,15,R33
08.10.2010,24.02.2009,FI,P8170,Waterproof Parka,VO,C50530,237.95,USD,80,R1
16.09.2010,06.02.2009,RU,P1766,Winter Parka,RO,C96726,554.96,EUR,25,R1
26.04.2009,27.11.2010,NO,P4713,Waterproof Parka,VO,C13119,109.07,INR,46,R42
17.09.2009,13.08.2009,DE,P2569,Waterproof Parka,RO,C22932,685.77,JPY,88,R37
19.07.2010,30.07.2009,ES,P5770,Lightweight Parka,VO,C99934,988.26,USD,29,R14
25.04.2010,19.12.2009,RU,P4945,Heavy-Duty Parka,VO,C86491,750.48,CNY,24,R18
29.09.2009,19.09.2010,NL,P6426,Heavy-Duty Parka,VO,C50951,269.88,USD,60,R45
20.10.2010,03.10.2009,RU,P1299,Heavy-Duty Parka,VO,C32736,687.02,EUR,73,R28
16.08.2011,28.10.2010,IT,P2614,Winter Parka,RO,C88769,768.34,USD,36,R3
23.05.2011,22.02.2011,NO,P8285,Heavy-Duty Parka,RO,C28731,703.14,CNY,26,R9
18.08.2011,19.03.2010,IT,P2231,Winter Parka,VO,C29928,319.52,EUR,2,R33
13.10.2009,21.04.2009,RU,P2843,Lightweight Parka,VO,C98465,836.57,JPY,32,R12
06.07.2009,16.02.2011,PL,P9277,Waterproof Parka,VO,C52615,951.71,CNY,64,R6
04.12.2009,30.10.2011,FR,P1082,Heavy-Duty Parka,RO,C51367,66.35,INR,92,R12
08.06.2011,31.03.2010,FI,P4380,Waterproof Parka,VO,C14780,31.2,JPY,72,R22
21.11.2011,10.01.2010,PL,P1117,Winter Parka,VO,C77458,635.2,CNY,44,R48
06.02.2009,26.08.2009,PL,P6478,Waterproof Parka,RO,C53406,901.87,USD,94,R23
15.11.2009,11.06.2009,FR,P4652,Winter Parka,RO,C84233,654.35,JPY,45,R25
14.05.2009,23.05.2010,ES,P5785,Winter Parka,VO,C42766,685.44,JPY,16,R15
22.12.2009,06.10.2010,DE,P5248,Waterproof Parka,VO,C90651,140.56,INR,97,R22
07.08.2011,05.01.2011,PL,P8929,Lightweight Parka,VO,C16387,561.02,EUR,59,R45
21.05.2011,29.04.2011,RU,P9638,Heavy-Duty Parka,RO,C42515,857.4,USD,11,R46
08.04.2010,25.10.2011,FR,P3594,Waterproof Parka,RO,C74159,569.44,INR,35,R29
08.07.2010,08.10.2011,NL,P2495,Heavy-Duty Parka,VO,C17129,553.18,JPY,50,R9
31.12.2011,02.11.2011,NL,P1245,Winter Parka,VO,C18524,798.69,EUR,78,R42
21.01.2010,06.09.2009,ES,P2628,Lightweight Parka,VO,C24650,406.59,USD,50,R24
02.10.2011,21.07.2009,IT,P7466,Winter Parka,VO,C76613,670.48,CNY,55,R21
15.07.2010,02.02.2010,IT,P3913,Winter Parka,RO,C30019,441.39,CNY,68,R3
25.05.2010,10.03.2011,FI,P9202,Heavy-Duty Parka,RO,C52719,616.18,CNY,26,R13
01.12.2009,26.03.2011,FR,P7517,Lightweight Parka,RO,C44648,950.76,CNY,74,R43
22.02.2010,08.12.2010,NL,P4375,Winter Parka,RO,C13152,99.37,USD,64,R40
29.10.2010,09.10.2010,NO,P9059,Lightweight Parka,RO,C45972,957.42,EUR,44,R14
22.10.2011,23.11.2011,FI,P3414,Lightweight Parka,RO,C18006,90.41,USD,76,R26
29.12.2009,27.03.2009,SE,P9022,Winter Parka,RO,C85598,152.09,USD,34,R39
28.06.2011,13.06.2009,RU,P6626,Lightweight Parka,VO,C10590,50.67,CNY,98,R3
12.07.2009,13.02.2011,FI,P4090,Lightweight Parka,VO,C88352,29.81,INR,78,R29
14.12.2011,02.02.2009,DE,P4098,Waterproof Parka,VO,C75427,565.7,CNY,91,R22
15.09.2011,12.04.2010,FR,P5070,Heavy-Duty Parka,RO,C32297,999.37,INR,69,R20
15.11.2010,04.07.2010,DE,P5490,Waterproof Parka,VO,C67019,833.14,USD,65,R20
09.02.2011,19.09.2010,PL,P2509,Waterproof Parka,VO,C65404,40.64,USD,4,R6
31.12.2010,30.12.2009,NL,P9048,Winter Parka,RO,C26856,107.69,USD,59,R23
21.08.2010,29.01.2009,NO,P4978,Heavy-Duty Parka,VO,C97269,274.88,EUR,39,R17
04.10.2010,25.11.2011,DE,P6567,Lightweight Parka,RO,C35309,698.06,EUR,95,R10
30.12.2010,04.04.2010,NL,P7705,Heavy-Duty Parka,RO,C35603,754.15,JPY,71,R32
14.08.2011,29.07.2009,SE,P4216,Heavy-Duty Parka,VO,C76749,447.19,JPY,64,R21
19.03.2011,14.05.2009,NL,P6441,Winter Parka,RO,C43638,618.65,INR,32,R17
04.01.2009,30.05.2011,SE,P5110,Winter Parka,RO,C10565,67.48,CNY,66,R28
05.09.2010,21.07.2010,FR,P5157,Heavy-Duty Parka,RO,C19833,228.28,EUR,94,R43
12.12.2011,08.02.2010,RU,P2665,Lightweight Parka,VO,C79622,833.83,CNY,37,R14
13.05.2009,08.06.2011,IT,P3558,Waterproof Parka,VO,C58805,952.0,USD,39,R46
29.01.2010,16.09.2009,IT,P6552,Lightweight Parka,RO,C71046,323.19,INR,46,R5
12.06.2009,16.02.2010,PL,P2011,Heavy-Duty Parka,VO,C49206,651.5,USD,91,R12
26.07.2011,21.05.2011,PL,P7719,Waterproof Parka,RO,C25899,502.67,USD,33,R16
16.08.2010,23.10.2011,SE,P8049,Waterproof Parka,RO,C23353,609.75,EUR,95,R21
31.01.2009,29.07.2009,PL,P4136,Lightweight Parka,VO,C77388,391.57,EUR,76,R42
07.02.2009,04.02.2009,DE,P4338,Heavy-Duty Parka,VO,C36745,268.44,INR,62,R40
30.12.2010,07.11.2009,ES,P3303,Lightweight Parka,VO,C80002,491.18,JPY,90,R44
19.08.2010,23.06.2011,IT,P9387,Winter Parka,VO,C42992,549.05,CNY,19,R32
15.07.2010,15.12.2011,DE,P1962,Lightweight Parka,RO,C99105,973.2,INR,17,R22
03.11.2011,01.05.2009,NL,P8910,Winter Parka,RO,C26562,862.19,USD,45,R26
12.01.2010,09.06.2009,FI,P8967,Winter Parka,RO,C90305,109.77,CNY,64,R38
20.05.2009,18.08.2010,FR,P4595,Waterproof Parka,VO,C37705,538.2,EUR,85,R47
18.01.2011,18.07.2009,IT,P3103,Lightweight Parka,VO,C38398,184.78,INR,97,R38
20.07.2011,19.06.2009,DE,P8503,Waterproof Parka,RO,C61484,984.56,JPY,75,R9
16.12.2009,09.12.2011,SE,P4221,Heavy-Duty Parka,VO,C52101,38.59,INR,24,R37
27.05.2011,09.04.2009,DE,P8416,Waterproof Parka,RO,C37090,697.32,JPY,34,R25
27.11.2011,25.09.2011,IT,P7305,Heavy-Duty Parka,VO,C44214,716.94,EUR,75,R24
07.05.2009,28.06.2010,DE,P4109,Waterproof Parka,VO,C90713,274.71,EUR,52,R16
13.01.2010,09.02.2010,NL,P8165,Heavy-Duty Parka,VO,C14620,66.12,INR,67,R47
29.06.2011,04.11.2009,FR,P3017,Winter Parka,VO,C64827,871.22,JPY,11,R9
27.05.2011,02.11.2010,DE,P7763,Heavy-Duty Parka,VO,C89309,104.06,JPY,51,R22
13.01.2011,30.07.2011,NL,P6990,Waterproof Parka,RO,C38184,331.93,INR,87,R40
14.02.2011,03.08.2009,FI,P7027,Waterproof Parka,RO,C29390,780.56,JPY,81,R8
02.12.2011,26.07.2010,FI,P8620,Waterproof Parka,RO,C26268,262.55,USD,55,R34
04.11.2011,03.08.2011,FR,P3834,Winter Parka,RO,C25661,114.27,INR,46,R43
09.02.2009,30.10.2009,ES,P8413,Waterproof Parka,VO,C40857,988.6,CNY,2,R12
13.07.2011,26.03.2011,NO,P1825,Heavy-Duty Parka,VO,C71780,595.93,CNY,31,R49
24.05.2009,22.01.2009,FI,P4201,Heavy-Duty Parka,RO,C63700,510.83,INR,62,R25
08.01.2011,20.12.2011,FI,P8636,Lightweight Parka,RO,C25095,845.99,EUR,32,R30
24.05.2011,08.01.2011,FR,P9791,Winter Parka,RO,C22424,281.44,INR,48,R8
17.06.2009,01.09.2009,FI,P8048,Winter Parka,RO,C62670,617.08,JPY,80,R47
07.05.2009,07.07.2009,DE,P8496,Lightweight Parka,RO,C87683,582.62,USD,72,R40
21.01.2009,27.10.2011,FI,P1367,Winter Parka,RO,C90649,429.03,CNY,62,R8
27.03.2011,31.01.2010,NO,P4120,Waterproof Parka,RO,C38329,384.28,JPY,59,R8
31.10.2010,26.03.2011,RU,P6789,Heavy-Duty Parka,VO,C27234,655.7,USD,97,R4
03.03.2011,01.06.2009,FR,P8015,Winter Parka,RO,C40823,788.12,EUR,73,R49
24.07.2009,19.12.2009,NO,P2528,Winter Parka,RO,C81848,956.36,EUR,8,R29
13.08.2011,20.10.2011,RU,P5914,Waterproof Parka,RO,C62078,263.41,USD,72,R50
02.05.2009,19.11.2010,FR,P6410,Waterproof Parka,RO,C92601,202.74,JPY,32,R37
13.10.2011,01.06.2009,IT,P3111,Heavy-Duty Parka,RO,C32136,520.56,INR,37,R17
14.06.2009,18.03.2011,ES,P9680,Lightweight Parka,RO,C42778,910.16,JPY,10,R17
19.05.2010,20.07.2010,FR,P7138,Waterproof Parka,VO,C39396,374.42,CNY,19,R33
06.12.2010,13.06.2010,FI,P4020,Winter Parka,RO,C33645,338.95,JPY,86,R26
27.09.2010,05.08.2011,SE,P4692,Waterproof Parka,VO,C79750,376.14,EUR,66,R9
15.11.2011,19.04.2010,SE,P4169,Heavy-Duty Parka,VO,C12418,107.94,CNY,62,R5
27.07.2011,28.10.2010,NL,P3999,Waterproof Parka,RO,C44066,67.5,EUR,41,R26
09.05.2009,02.02.2009,ES,P5844,Waterproof Parka,RO,C32173,142.55,INR,41,R45
13.08.2010,29.10.2011,ES,P3231,Heavy-Duty Parka,RO,C58596,981.04,USD,94,R37
29.03.2009,02.07.2010,FR,P3919,Heavy-Duty Parka,VO,C79936,21.22,JPY,43,R18
15.07.2009,27.08.2009,FR,P9576,Heavy-Duty Parka,RO,C43407,714.28,EUR,90,R33
08.01.2009,27.01.2009,DE,P7218,Lightweight Parka,RO,C97558,479.54,INR,73,R44
08.05.2009,08.06.2009,NL,P1035,Lightweight Parka,VO,C75039,895.25,INR,99,R31
17.08.2009,27.03.2011,NL,P6465,Heavy-Duty Parka,RO,C38436,207.52,INR,53,R38
26.07.2011,25.04.2011,IT,P3121,Winter Parka,VO,C72117,178.02,JPY,65,R34
27.09.2010,26.03.2009,ES,P7882,Winter Parka,VO,C59377,438.73,INR,36,R21
31.01.2010,01.04.2011,PL,P6066,Lightweight Parka,VO,C45997,962.25,INR,81,R25
03.06.2010,23.10.2009,NL,P8728,Winter Parka,RO,C51786,885.66,CNY,4,R46
26.02.2011,06.01.2009,FI,P3529,Heavy-Duty Parka,RO,C66147,865.31,CNY,62,R44
15.02.2009,03.01.2011,ES,P8443,Waterproof Parka,RO,C83215,58.72,USD,68,R16
24.01.2011,16.08.2011,RU,P5944,Winter Parka,RO,C81895,129.16,INR,33,R6
06.11.2009,24.01.2009,NL,P7150,Winter Parka,VO,C30092,400.86,JPY,41,R20
10.12.2011,19.06.2011,DE,P6129,Winter Parka,RO,C89132,575.58,CNY,23,R37
17.08.2009,05.06.2009,ES,P8367,Heavy-Duty Parka,VO,C35326,203.57,EUR,23,R33
02.05.2009,28.03.2009,PL,P2483,Heavy-Duty Parka,RO,C94703,188.39,JPY,62,R10
17.09.2010,25.09.2010,ES,P7249,Waterproof Parka,VO,C54518,379.76,JPY,96,R48
12.03.2009,05.10.2011,RU,P9344,Winter Parka,RO,C16447,326.32,USD,15,R6
01.01.2011,06.11.2011,RU,P1407,Lightweight Parka,RO,C19226,649.19,CNY,14,R21
08.10.2010,16.12.2011,SE,P6037,Waterproof Parka,VO,C93951,72.11,EUR,70,R45
15.11.2009,20.05.2011,ES,P3202,Heavy-Duty Parka,RO,C39827,375.3,JPY,60,R27
07.09.2009,06.09.2009,RU,P4469,Waterproof Parka,VO,C78613,543.33,EUR,18,R26
23.11.2011,23.11.2009,FR,P2793,Heavy-Duty Parka,VO,C94929,515.89,EUR,66,R3
11.07.2011,21.01.2011,NO,P9125,Waterproof Parka,VO,C82939,147.22,EUR,14,R15
29.12.2011,27.03.2011,FI,P1765,Winter Parka,RO,C48257,485.13,USD,28,R23
15.01.2009,09.07.2010,SE,P2295,Lightweight Parka,RO,C18911,352.32,JPY,46,R17
12.02.2010,12.02.2009,SE,P1263,Heavy-Duty Parka,RO,C25054,490.93,CNY,10,R36
15.04.2009,23.07.2009,PL,P5644,Winter Parka,RO,C73443,457.17,CNY,12,R28
31.10.2011,23.03.2010,FI,P2863,Winter Parka,RO,C84791,579.54,CNY,46,R14
07.09.2009,05.12.2011,DE,P2909,Heavy-Duty Parka,RO,C57931,703.53,CNY,83,R7
13.08.2010,04.02.2009,DE,P9090,Waterproof Parka,VO,C90430,589.84,EUR,5,R13
21.08.2010,19.12.2010,ES,P5487,Waterproof Parka,RO,C39966,587.06,EUR,92,R14
01.12.2010,02.06.2009,NO,P5034,Heavy-Duty Parka,VO,C78231,550.31,INR,52,R19
11.05.2010,25.02.2010,FR,P2731,Waterproof Parka,RO,C42996,131.32,JPY,38,R44
17.06.2011,14.09.2009,RU,P9831,Waterproof Parka,RO,C93125,942.06,USD,36,R4
20.02.2011,15.08.2010,RU,P1355,Lightweight Parka,RO,C73488,360.83,USD,24,R34
06.03.2011,16.01.2011,FR,P2683,Winter Parka,RO,C98032,219.1,CNY,89,R6
12.12.2011,05.04.2009,RU,P2341,Heavy-Duty Parka,VO,C45224,804.53,JPY,73,R33
21.09.2011,27.02.2009,FR,P3366,Waterproof Parka,VO,C88308,679.4,CNY,8,R47
15.02.2010,23.10.2011,SE,P3531,Winter Parka,RO,C67125,432.08,INR,19,R26
23.09.2010,11.02.2009,SE,P5305,Waterproof Parka,RO,C56101,512.56,CNY,49,R23
11.06.2010,01.09.2011,ES,P8515,Waterproof Parka,RO,C99636,314.01,USD,12,R47
27.12.2010,05.02.2010,ES,P4297,Heavy-Duty Parka,VO,C71833,499.16,JPY,27,R47
23.03.2009,04.06.2010,NO,P4222,Waterproof Parka,RO,C63835,586.24,INR,38,R49
08.11.2009,23.12.2011,SE,P2528,Heavy-Duty Parka,VO,C85322,989.21,INR,94,R13
06.08.2011,01.05.2010,IT,P5777,Waterproof Parka,VO,C49399,97.49,CNY,74,R19
28.12.2009,17.04.2010,PL,P5978,Winter Parka,VO,C94200,379.5,JPY,16,R9
01.04.2010,04.01.2011,NO,P9053,Winter Parka,VO,C42080,58.74,EUR,63,R11
27.01.2011,26.08.2009,NL,P5179,Heavy-Duty Parka,VO,C25375,668.1,EUR,23,R21
13.09.2010,26.01.2011,SE,P3067,Lightweight Parka,VO,C60870,633.91,JPY,62,R50
24.09.2011,01.12.2009,FI,P8893,Lightweight Parka,RO,C78240,498.42,USD,32,R43
22.06.2010,08.06.2009,PL,P9215,Waterproof Parka,VO,C75760,214.08,CNY,23,R34
22.03.2010,10.11.2009,DE,P2135,Heavy-Duty Parka,VO,C30295,363.15,CNY,14,R44
07.07.2011,24.02.2009,RU,P4642,Winter Parka,RO,C78485,54.9,USD,8,R26
25.09.2009,30.04.2009,FR,P6017,Winter Parka,VO,C42859,144.76,USD,21,R44
30.04.2011,27.07.2010,FI,P6478,Winter Parka,VO,C64692,162.09,CNY,80,R14
21.01.2011,26.04.2011,RU,P2899,Waterproof Parka,VO,C42983,660.5,CNY,15,R16
21.12.2009,06.06.2009,RU,P8147,Winter Parka,VO,C97830,661.72,INR,95,R41
10.02.2010,22.11.2010,FR,P9219,Winter Parka,RO,C12696,548.02,CNY,16,R31
17.10.2011,03.07.2009,ES,P1693,Heavy-Duty Parka,RO,C94050,703.67,INR,59,R22
10.09.2009,18.12.2010,ES,P8805,Winter Parka,RO,C71457,502.2,USD,76,R6
27.02.2010,28.01.2011,ES,P6464,Heavy-Duty Parka,RO,C65420,361.56,INR,44,R18
13.12.2009,30.08.2011,NO,P5193,Heavy-Duty Parka,RO,C61004,636.49,JPY,47,R4
26.08.2011,27.01.2009,IT,P2872,Heavy-Duty Parka,RO,C47827,239.44,EUR,76,R37
19.08.2009,28.12.2009,IT,P7773,Heavy-Duty Parka,VO,C72853,876.31,INR,16,R36
31.12.2010,29.11.2011,IT,P7140,Winter Parka,VO,C30486,920.21,JPY,87,R31
13.04.2010,21.09.2009,IT,P3348,Lightweight Parka,VO,C67222,89.16,CNY,30,R45
18.07.2010,08.06.2010,FR,P4155,Heavy-Duty Parka,VO,C67159,35.62,EUR,33,R39
09.10.2011,21.12.2011,ES,P6094,Heavy-Duty Parka,RO,C82659,269.99,USD,19,R22
22.09.2009,06.03.2009,NL,P9851,Winter Parka,VO,C45448,112.51,EUR,95,R22
06.06.2009,12.02.2009,IT,P3225,Heavy-Duty Parka,VO,C72985,368.04,USD,56,R39
03.03.2009,07.07.2011,IT,P3272,Winter Parka,RO,C33922,222.24,CNY,11,R39
17.11.2009,05.03.2009,DE,P6424,Waterproof Parka,RO,C46798,556.22,USD,65,R50
18.07.2009,31.07.2010,DE,P4870,Winter Parka,VO,C81988,565.03,INR,47,R23
10.11.2010,26.09.2009,DE,P3630,Lightweight Parka,RO,C64977,210.48,EUR,91,R47
05.02.2011,25.07.2010,NO,P7645,Heavy-Duty Parka,RO,C64162,590.65,INR,13,R17
18.08.2011,21.01.2010,NL,P5744,Heavy-Duty Parka,RO,C85200,34.65,INR,73,R25
18.07.2009,10.08.2010,IT,P3972,Heavy-Duty Parka,RO,C22845,244.66,INR,44,R48
24.08.2011,27.04.2011,IT,P9722,Lightweight Parka,VO,C49443,390.56,USD,51,R32
20.11.2011,05.05.2010,ES,P2568,Waterproof Parka,VO,C66372,953.34,JPY,98,R43
18.08.2009,24.04.2011,FI,P3690,Lightweight Parka,VO,C96863,372.18,USD,10,R40
19.08.2011,16.02.2009,FI,P1452,Lightweight Parka,VO,C81521,166.8,EUR,32,R40
02.10.2010,19.02.2009,RU,P7602,Winter Parka,RO,C51365,724.35,CNY,77,R48
26.03.2011,19.11.2011,NL,P6862,Lightweight Parka,VO,C96563,125.53,CNY,73,R35
14.09.2010,29.10.2009,PL,P1120,Lightweight Parka,RO,C37741,329.18,INR,21,R24
21.08.2011,24.12.2009,NO,P9153,Winter Parka,VO,C78495,299.79,EUR,22,R26
19.12.2011,03.12.2010,RU,P2444,Heavy-Duty Parka,VO,C81037,712.4,USD,47,R26
07.10.2011,10.01.2011,ES,P9168,Lightweight Parka,VO,C91419,509.33,USD,40,R17
29.09.2010,30.08.2010,FR,P9966,Waterproof Parka,VO,C78888,660.01,CNY,49,R4
02.06.2009,15.01.2009,IT,P4291,Waterproof Parka,RO,C35144,664.26,JPY,45,R8
25.10.2009,13.06.2011,DE,P8319,Winter Parka,RO,C88106,250.05,CNY,94,R40
05.12.2010,23.05.2010,PL,P7319,Lightweight Parka,RO,C86216,880.51,JPY,65,R11
17.08.2009,13.10.2010,FI,P5967,Lightweight Parka,RO,C55339,898.45,INR,24,R44
06.02.2011,25.04.2009,SE,P5357,Heavy-Duty Parka,VO,C88084,923.67,JPY,79,R41
